ProductKey,ProductSubcategoryKey,Weight Unit Measure Code,Size Unit Measure Code,ProductName,Cost,Color,Safety Stock Level,Reorder Point,List Price,Size,Size Range,Weight,Days To Manufacture,Product Line,Dealer Price,Class,Style,Model Name,Product Description,Start Date,End Date,Status
430,14,"LB ","CM ","ML Road Frame-W - Yellow, 40",360.94,Yellow,500,375,594.83,40,38-40 CM,2.22,1,"R ",356.898,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,NULL,Current
431,14,"LB ","CM ","ML Road Frame-W - Yellow, 42",300.12,Yellow,500,375,540.75,42,42-46 CM,2.26,1,"R ",324.4527,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
432,14,"LB ","CM ","ML Road Frame-W - Yellow, 42",360.94,Yellow,500,375,594.83,42,42-46 CM,2.26,1,"R ",356.898,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,NULL,Current
433,14,"LB ","CM ","ML Road Frame-W - Yellow, 44",300.12,Yellow,500,375,540.75,44,42-46 CM,2.3,1,"R ",324.4527,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
434,14,"LB ","CM ","ML Road Frame-W - Yellow, 44",360.94,Yellow,500,375,594.83,44,42-46 CM,2.3,1,"R ",356.898,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,NULL,Current
435,14,"LB ","CM ","ML Road Frame-W - Yellow, 48",300.12,Yellow,500,375,540.75,48,48-52 CM,2.34,1,"R ",324.4527,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
436,14,"LB ","CM ","ML Road Frame-W - Yellow, 48",360.94,Yellow,500,375,594.83,48,48-52 CM,2.34,1,"R ",356.898,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,NULL,Current
437,14,"LB ","CM ","HL Road Frame - Black, 62",722.26,Black,500,375,1301.36,62,60-62 CM,2.3,1,"R ",780.8182,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
438,14,"LB ","CM ","HL Road Frame - Black, 62",868.63,Black,500,375,1431.50,62,60-62 CM,2.3,1,"R ",858.90,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00.000,NULL,Current
439,14,"LB ","CM ","HL Road Frame - Black, 44",868.63,Black,500,375,1301.36,44,42-46 CM,2.12,1,"R ",780.8182,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
440,14,"LB ","CM ","HL Road Frame - Black, 44",868.63,Black,500,375,1431.50,44,42-46 CM,2.12,1,"R ",858.90,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00.000,NULL,Current
441,14,"LB ","CM ","HL Road Frame - Black, 48",722.26,Black,500,375,1301.36,48,48-52 CM,2.16,1,"R ",780.8182,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
442,14,"LB ","CM ","HL Road Frame - Black, 48",868.63,Black,500,375,1431.50,48,48-52 CM,2.16,1,"R ",858.90,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00.000,NULL,Current
443,14,"LB ","CM ","HL Road Frame - Black, 52",722.26,Black,500,375,1301.36,52,48-52 CM,2.2,1,"R ",780.8182,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
444,14,"LB ","CM ","HL Road Frame - Black, 52",868.63,Black,500,375,1431.50,52,48-52 CM,2.2,1,"R ",858.90,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00.000,NULL,Current
445,22,NULL,NULL,"Men's Sports Shorts, S",24.75,Black,4,3,59.99,S,S,NULL,0,"S ",35.994,NULL,"M ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
446,35,NULL,NULL,"Touring-Panniers, Large",51.56,Grey,4,3,125.00,NULL,NA,NULL,0,"T ",75.00,NULL,NULL,Touring-Panniers,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
447,34,NULL,NULL,Cable Lock,10.31,NA,4,3,25.00,NULL,NA,NULL,0,"S ",15.00,NULL,NULL,Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
448,36,NULL,NULL,Minipump,8.25,NA,4,3,19.99,NULL,NA,NULL,0,"S ",11.994,NULL,NULL,Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
449,36,NULL,NULL,Mountain Pump,10.31,NA,4,3,24.99,NULL,NA,NULL,0,"M ",14.994,NULL,NULL,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
450,33,NULL,NULL,Taillights - Battery-Powered,5.77,NA,4,3,13.99,NULL,NA,NULL,0,"R ",8.394,NULL,NULL,Taillight,Affordable light for safe night riding - uses 3 AAA batteries,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
451,33,NULL,NULL,Headlights - Dual-Beam,14.43,NA,4,3,34.99,NULL,NA,NULL,0,"R ",20.994,NULL,NULL,Headlights - Dual-Beam,Rechargeable dual-beam headlight.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
452,33,NULL,NULL,Headlights - Weatherproof,18.56,NA,4,3,44.99,NULL,NA,NULL,0,"R ",26.994,NULL,NULL,Headlights - Weatherproof,Rugged weatherproof headlight.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
453,22,NULL,NULL,"Men's Sports Shorts, M",24.75,Black,4,3,59.99,M,M,NULL,0,"S ",35.994,NULL,"M ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
454,22,NULL,NULL,"Men's Sports Shorts, L",24.75,Black,4,3,59.99,L,L,NULL,0,"S ",35.994,NULL,"M ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
455,22,NULL,NULL,"Men's Sports Shorts, XL",24.75,Black,4,3,59.99,XL,XL,NULL,0,"S ",35.994,NULL,"M ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
456,24,NULL,NULL,"Women's Tights, S",30.93,Black,4,3,74.99,S,S,NULL,0,"S ",44.994,NULL,"W ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
457,24,NULL,NULL,"Women's Tights, M",30.93,Black,4,3,74.99,M,M,NULL,0,"S ",44.994,NULL,"W ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
458,24,NULL,NULL,"Women's Tights, L",30.93,Black,4,3,74.99,L,L,NULL,0,"S ",44.994,NULL,"W ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
459,18,NULL,NULL,"Men's Bib-Shorts, S",37.12,Multi,4,3,89.99,S,S,NULL,0,"S ",53.994,NULL,"M ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
460,18,NULL,NULL,"Men's Bib-Shorts, M",37.12,Multi,4,3,89.99,M,M,NULL,0,"S ",53.994,NULL,"M ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
461,18,NULL,NULL,"Men's Bib-Shorts, L",37.12,Multi,4,3,89.99,L,L,NULL,0,"S ",53.994,NULL,"M ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
462,20,NULL,NULL,"Half-Finger Gloves, S",9.71,Black,4,3,23.55,S,S,NULL,0,"S ",14.1289,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
463,20,NULL,NULL,"Half-Finger Gloves, S",9.16,Black,4,3,24.49,S,S,NULL,0,"S ",14.694,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01 00:00:00.000,NULL,Current
464,20,NULL,NULL,"Half-Finger Gloves, M",9.71,Black,4,3,23.55,M,M,NULL,0,"S ",14.1289,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
465,20,NULL,NULL,"Half-Finger Gloves, M",9.16,Black,4,3,24.49,M,M,NULL,0,"S ",14.694,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01 00:00:00.000,NULL,Current
466,20,NULL,NULL,"Half-Finger Gloves, L",9.71,Black,4,3,23.55,L,L,NULL,0,"S ",14.1289,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
467,20,NULL,NULL,"Half-Finger Gloves, L",9.16,Black,4,3,24.49,L,L,NULL,0,"S ",14.694,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01 00:00:00.000,NULL,Current
468,20,NULL,NULL,"Full-Finger Gloves, S",15.67,Black,4,3,37.99,S,S,NULL,0,"M ",22.794,NULL,"U ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
469,20,NULL,NULL,"Full-Finger Gloves, M",15.67,Black,4,3,37.99,M,M,NULL,0,"M ",22.794,NULL,"U ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
470,20,NULL,NULL,"Full-Finger Gloves, L",15.67,Black,4,3,37.99,L,L,NULL,0,"M ",22.794,NULL,"U ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
471,25,NULL,NULL,"Classic Vest, S",23.75,Blue,4,3,63.50,S,S,NULL,0,"S ",38.10,NULL,"U ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01 00:00:00.000,NULL,Current
472,25,NULL,NULL,"Classic Vest, M",23.75,Blue,4,3,63.50,M,M,NULL,0,"S ",38.10,NULL,"U ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01 00:00:00.000,NULL,Current
473,25,NULL,NULL,"Classic Vest, L",23.75,Blue,4,3,63.50,L,L,NULL,0,"S ",38.10,NULL,"U ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01 00:00:00.000,NULL,Current
474,22,NULL,NULL,"Women's Mountain Shorts, S",26.18,Black,4,3,69.99,S,S,NULL,0,"M ",41.994,NULL,"W ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01 00:00:00.000,NULL,Current
475,22,NULL,NULL,"Women's Mountain Shorts, M",26.18,Black,4,3,69.99,M,M,NULL,0,"M ",41.994,NULL,"W ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01 00:00:00.000,NULL,Current
476,22,NULL,NULL,"Women's Mountain Shorts, L",26.18,Black,4,3,69.99,L,L,NULL,0,"M ",41.994,NULL,"W ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01 00:00:00.000,NULL,Current
477,28,NULL,NULL,Water Bottle - 30 oz.,1.87,NA,4,3,4.99,NULL,NA,NULL,0,"S ",2.994,NULL,NULL,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,2013-07-01 00:00:00.000,NULL,Current
478,28,NULL,NULL,Mountain Bottle Cage,3.74,NA,4,3,9.99,NULL,NA,NULL,0,"M ",5.994,NULL,NULL,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,2013-07-01 00:00:00.000,NULL,Current
479,28,NULL,NULL,Road Bottle Cage,3.36,NA,4,3,8.99,NULL,NA,NULL,0,"R ",5.394,NULL,NULL,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,2013-07-01 00:00:00.000,NULL,Current
480,37,NULL,NULL,Patch Kit/8 Patches,0.86,NA,4,3,2.29,NULL,NA,NULL,0,"S ",1.374,NULL,NULL,Patch kit,"Includes 8 different size patches, glue and sandpaper.",2013-07-01 00:00:00.000,NULL,Current
481,23,NULL,NULL,"Racing Socks, M",3.36,White,4,3,8.99,M,M,NULL,0,"R ",5.394,NULL,"U ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2013-07-01 00:00:00.000,NULL,Current
482,23,NULL,NULL,"Racing Socks, L",3.36,White,4,3,8.99,L,L,NULL,0,"R ",5.394,NULL,"U ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2013-07-01 00:00:00.000,NULL,Current
483,26,NULL,NULL,Hitch Rack - 4-Bike,44.88,NA,4,3,120.00,NULL,NA,NULL,0,"S ",72.00,NULL,NULL,Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",2013-07-01 00:00:00.000,NULL,Current
484,29,NULL,NULL,Bike Wash - Dissolver,2.97,NA,4,3,7.95,NULL,NA,NULL,0,"S ",4.77,NULL,NULL,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",2013-07-01 00:00:00.000,NULL,Current
485,30,NULL,NULL,Fender Set - Mountain,8.22,NA,4,3,21.98,NULL,NA,NULL,0,"M ",13.188,NULL,NULL,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,2013-07-01 00:00:00.000,NULL,Current
486,27,NULL,NULL,All-Purpose Bike Stand,59.47,NA,4,3,159.00,NULL,NA,NULL,0,"M ",95.40,NULL,NULL,All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,2013-07-01 00:00:00.000,NULL,Current
487,32,NULL,NULL,Hydration Pack - 70 oz.,20.57,Silver,4,3,54.99,70,70,NULL,0,"S ",32.994,NULL,NULL,Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",2013-07-01 00:00:00.000,NULL,Current
488,21,NULL,NULL,"Short-Sleeve Classic Jersey, S",41.57,Yellow,4,3,53.99,S,S,NULL,0,"S ",32.394,NULL,"U ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,NULL,Current
489,21,NULL,NULL,"Short-Sleeve Classic Jersey, M",41.57,Yellow,4,3,53.99,M,M,NULL,0,"S ",32.394,NULL,"U ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,NULL,Current
490,21,NULL,NULL,"Short-Sleeve Classic Jersey, L",41.57,Yellow,4,3,53.99,L,L,NULL,0,"S ",32.394,NULL,"U ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,NULL,Current
491,21,NULL,NULL,"Short-Sleeve Classic Jersey, XL",41.57,Yellow,4,3,53.99,XL,XL,NULL,0,"S ",32.394,NULL,"U ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01 00:00:00.000,NULL,Current
492,16,"LB ","CM ","HL Touring Frame - Yellow, 60",601.74,Yellow,500,375,1003.91,60,60-62 CM,3.08,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
493,16,"LB ","CM ","LL Touring Frame - Yellow, 62",199.85,Yellow,500,375,333.42,62,60-62 CM,3.2,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
494,16,"LB ","CM ","HL Touring Frame - Yellow, 46",601.74,Yellow,500,375,1003.91,46,42-46 CM,2.96,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
495,16,"LB ","CM ","HL Touring Frame - Yellow, 50",601.74,Yellow,500,375,1003.91,50,48-52 CM,3,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
496,16,"LB ","CM ","HL Touring Frame - Yellow, 54",601.74,Yellow,500,375,1003.91,54,54-58 CM,3.04,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
497,16,"LB ","CM ","HL Touring Frame - Blue, 46",601.74,Blue,500,375,1003.91,46,42-46 CM,2.96,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
498,16,"LB ","CM ","HL Touring Frame - Blue, 50",601.74,Blue,500,375,1003.91,50,48-52 CM,3,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
499,16,"LB ","CM ","HL Touring Frame - Blue, 54",601.74,Blue,500,375,1003.91,54,54-58 CM,3.04,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
500,16,"LB ","CM ","HL Touring Frame - Blue, 60",601.74,Blue,500,375,1003.91,60,60-62 CM,3.08,1,"T ",602.346,"H ","U ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00.000,NULL,Current
501,9,"G  ",NULL,Rear Derailleur,53.93,Silver,500,375,121.46,NULL,NA,215,1,NULL,72.876,NULL,NULL,Rear Derailleur,Wide-link design.,2013-07-01 00:00:00.000,NULL,Current
502,16,"LB ","CM ","LL Touring Frame - Blue, 50",199.85,Blue,500,375,333.42,50,48-52 CM,3.1,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
503,16,"LB ","CM ","LL Touring Frame - Blue, 54",199.85,Blue,500,375,333.42,54,54-58 CM,3.14,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
504,16,"LB ","CM ","LL Touring Frame - Blue, 58",199.85,Blue,500,375,333.42,58,54-58 CM,3.16,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
505,16,"LB ","CM ","LL Touring Frame - Blue, 62",199.85,Blue,500,375,333.42,62,60-62 CM,3.2,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
506,16,"LB ","CM ","LL Touring Frame - Yellow, 44",199.85,Yellow,500,375,333.42,44,42-46 CM,3.02,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
507,16,"LB ","CM ","LL Touring Frame - Yellow, 50",199.85,Yellow,500,375,333.42,50,48-52 CM,3.1,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
508,16,"LB ","CM ","LL Touring Frame - Yellow, 54",199.85,Yellow,500,375,333.42,54,54-58 CM,3.14,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
509,16,"LB ","CM ","LL Touring Frame - Yellow, 58",199.85,Yellow,500,375,333.42,58,54-58 CM,3.16,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
510,16,"LB ","CM ","LL Touring Frame - Blue, 44",199.85,Blue,500,375,333.42,44,42-46 CM,3.02,1,"T ",200.052,"L ","U ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
511,12,"LB ","CM ","ML Mountain Frame-W - Silver, 40",199.38,Silver,500,375,364.09,40,38-40 CM,2.77,1,"M ",218.454,"M ","W ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
512,12,"LB ","CM ","ML Mountain Frame-W - Silver, 42",199.38,Silver,500,375,364.09,42,42-46 CM,2.81,1,"M ",218.454,"M ","W ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
513,12,"LB ","CM ","ML Mountain Frame-W - Silver, 46",199.38,Silver,500,375,364.09,46,42-46 CM,2.85,1,"M ",218.454,"M ","W ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
514,6,"G  ",NULL,Rear Brakes,47.29,Silver,500,375,106.50,NULL,NA,317,1,NULL,63.90,NULL,NULL,Rear Brakes,NULL,2013-07-01 00:00:00.000,NULL,Current
515,15,NULL,NULL,LL Mountain Seat/Saddle,12.04,NA,500,375,27.12,NULL,NA,NULL,1,"M ",16.272,"L ",NULL,LL Mountain Seat/Saddle 2,Synthetic leather. Features gel for increased comfort.,2013-07-01 00:00:00.000,NULL,Current
516,15,NULL,NULL,ML Mountain Seat/Saddle,17.38,NA,500,375,39.14,NULL,NA,NULL,1,"M ",23.484,"M ",NULL,ML Mountain Seat/Saddle 2,Designed to absorb shock.,2013-07-01 00:00:00.000,NULL,Current
517,15,NULL,NULL,HL Mountain Seat/Saddle,23.37,NA,500,375,52.64,NULL,NA,NULL,1,"M ",31.584,"H ",NULL,HL Mountain Seat/Saddle 2,Anatomic design for a full-day of riding in comfort. Durable leather.,2013-07-01 00:00:00.000,NULL,Current
518,15,NULL,NULL,LL Road Seat/Saddle,12.04,NA,500,375,27.12,NULL,NA,NULL,1,"R ",16.272,"L ",NULL,LL Road Seat/Saddle 1,Lightweight foam-padded saddle.,2013-07-01 00:00:00.000,NULL,Current
519,15,NULL,NULL,ML Road Seat/Saddle,17.38,NA,500,375,39.14,NULL,NA,NULL,1,"T ",23.484,"M ",NULL,ML Road Seat/Saddle 2,Rubber bumpers absorb bumps.,2013-07-01 00:00:00.000,NULL,Current
520,15,NULL,NULL,HL Road Seat/Saddle,23.37,NA,500,375,52.64,NULL,NA,NULL,1,"R ",31.584,"H ",NULL,HL Road Seat/Saddle 2,Lightweight kevlar racing saddle. Leather.,2013-07-01 00:00:00.000,NULL,Current
521,15,NULL,NULL,LL Touring Seat/Saddle,12.04,NA,500,375,27.12,NULL,NA,NULL,1,"T ",16.272,"L ",NULL,LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",2013-07-01 00:00:00.000,NULL,Current
522,15,NULL,NULL,ML Touring Seat/Saddle,17.38,NA,500,375,39.14,NULL,NA,NULL,1,"T ",23.484,"M ",NULL,ML Touring Seat/Saddle,New design relieves pressure for long rides.,2013-07-01 00:00:00.000,NULL,Current
523,15,NULL,NULL,HL Touring Seat/Saddle,23.37,NA,500,375,52.64,NULL,NA,NULL,1,"T ",31.584,"H ",NULL,HL Touring Seat/Saddle,Cut-out shell for a more comfortable ride.,2013-07-01 00:00:00.000,NULL,Current
524,12,"LB ","CM ","LL Mountain Frame - Silver, 42",144.59,Silver,500,375,264.05,42,42-46 CM,2.92,1,"M ",158.43,"L ","U ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
